recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,labels
chicken in cream sauce,0.4861538461538462,0.65,0.5566666666666666,0.16041666666666668,0.13057142857142856,0.024,0.068,0.8340000000000001,0.12698412698412698,0.3638,0.7666666666666667,0.042,0.1111111111111111,0.0,0.85,0.5,0.105,0.09,483,-3.2078117773333323,4.164013433394866,0.795794833810306,2
chicken kathleen,0.6061538461538462,1.05,0.3933333333333333,1.0370833333333334,0.12371428571428572,0.24766666666666665,0.168,0.662,0.19047619047619047,0.4364,0.5,0.44,0.2777777777777778,0.0,0.65,0.0,0.2,0.3725,780,-15.119224098666663,4.405521247553195,0.9999595109746509,2
chicken kisses,0.02923076923076923,0.0,0.22666666666666666,0.18458333333333327,0.4137142857142857,0.19166666666666668,0.276,0.654,0.4444444444444444,0.0922,1.55,0.06,0.16666666666666666,0.0,1.15,0.5,0.2425,0.1525,379,1.575873164,4.313744852550248,0.999658540380951,1
chicken lasagna with white sauce,0.3353846153846154,0.5,0.34,0.3775,0.14657142857142855,0.13166666666666665,0.08800000000000001,0.706,0.15873015873015872,0.959,0.03333333333333333,0.514,0.2222222222222222,0.0,0.7,0.0,0.1975,0.355,493,-4.2052980866666685,4.274522672207058,0.8227036869004389,3
chicken marsala with portobello mushrooms,0.3553846153846154,0.55,0.36,0.25916666666666666,0.18428571428571427,0.06633333333333333,0.064,0.5820000000000001,0.09523809523809523,0.098,0.0,0.032,0.1111111111111111,0.0,1.05,0.5,0.0975,0.1325,426,-4.196263906666667,4.403858470405893,0.7977093552821767,3
chicken mole,0.5323076923076924,0.5,0.4833333333333333,0.12708333333333333,0.2082857142857143,0.08399999999999999,0.132,0.9740000000000001,0.5714285714285714,0.2354,0.18333333333333326,0.126,0.3333333333333333,0.0,0.75,0.5,0.1875,0.055,610,-1.748784385333333,4.371752887224903,0.9560933970097094,2
chicken parmesan casserole,0.16923076923076924,0.2,0.15666666666666668,0.37125,0.09085714285714286,0.13133333333333333,0.10800000000000001,0.47600000000000003,0.19047619047619047,0.0936,0.11666666666666667,0.196,0.16666666666666666,0.0,0.55,0.0,0.105,0.22,359,-2.2616796346666668,4.2352757648736015,0.8461789082459679,3
chicken perkelt,0.15692307692307692,0.1,0.24,0.2308333333333333,0.106,0.010333333333333332,0.032,0.5660000000000001,0.031746031746031744,0.0512,0.05,0.03,0.05555555555555555,0.0,0.95,0.5,0.1,0.0275,221,1.0317944106666663,4.276393202250022,0.990110574285902,0
chicken risotto,0.2876923076923077,0.3,0.23,0.5233333333333333,0.158,0.2323333333333333,0.068,0.55,0.06349206349206349,0.0562,0.11666666666666667,0.13,0.3333333333333333,0.6666666666666666,0.65,0.0,0.12,0.485,567,-4.956430822666666,4.302120312677124,0.9369487552104536,3
chicken satay with peanut sauce,0.5215384615384615,0.85,0.2333333333333333,0.2625,0.15228571428571427,0.04033333333333333,0.10800000000000001,0.634,0.19047619047619047,0.009000000000000001,0.03333333333333333,0.047,0.2222222222222222,0.0,1.0,0.5,0.24,0.08,466,-6.643456586666669,4.303849654716379,0.7737089464207099,3
chicken slop,0.3553846153846154,0.3,0.2933333333333333,0.8470833333333333,0.10971428571428572,0.13599999999999998,0.076,0.682,0.09523809523809523,0.08900000000000001,0.0,0.081,0.2222222222222222,0.0,1.0,0.5,0.12,0.12,515,-5.579534653333332,4.204868919209325,0.8517161418341102,3
chicken sopa,0.5723076923076924,0.65,0.5433333333333333,0.5625,0.16857142857142854,0.126,0.168,1.074,0.09523809523809523,0.153,0.25,0.254,0.2222222222222222,0.0,1.25,0.5,0.2375,0.05,705,-5.217329473333332,3.9982170795613183,0.9491213738982307,2
chicken spinach and cheese pasta bake,0.33384615384615385,0.5,0.2833333333333333,0.13833333333333336,0.11285714285714285,0.17733333333333334,0.256,0.684,0.09523809523809523,0.8004,0.21666666666666667,0.241,0.1111111111111111,0.0,0.35,0.0,0.1175,0.205,544,-2.950991585333333,4.142084789318155,0.9291809427589942,3
chicken stuff,0.5876923076923077,1.05,0.4233333333333333,0.4175,0.11085714285714286,0.11133333333333333,0.048,0.502,0.09523809523809523,0.1982,0.016666666666666666,0.038,0.16666666666666666,0.0,0.85,0.5,0.1175,0.2275,577,-11.198734782666662,4.3510726700562365,0.6428728263733549,2
chicken stuffed baked avocados,0.3876923076923077,0.35,0.20333333333333334,0.09708333333333333,0.17800000000000002,0.03133333333333333,0.272,0.402,0.031746031746031744,0.0924,0.18333333333333326,0.087,0.05555555555555555,0.0,0.5,0.0,0.1125,0.215,334,-1.886122878666667,4.09722136793733,0.8984845258922042,3
chicken thighs surprise,0.4276923076923077,0.65,0.3433333333333333,0.3666666666666665,0.14800000000000002,0.05166666666666666,0.152,0.64,0.12698412698412698,0.19,0.18333333333333326,0.507,0.05555555555555555,0.0,0.55,0.0,0.135,0.095,440,-5.306324366666666,4.542611265065571,0.826791137039911,3
chicken tortilla casserole,0.31076923076923074,0.45,0.22,0.45125,0.12428571428571428,0.08333333333333333,0.12,0.436,0.15873015873015872,0.1286,0.03333333333333333,0.297,0.1111111111111111,0.0,0.4,0.0,0.1325,0.04,365,-5.200602767999999,3.9942703471996905,0.9036882328981986,3
chicken with 40 cloves of garlic,0.7353846153846153,0.75,0.78,0.3491666666666667,0.2117142857142857,0.036000000000000004,0.032,1.4180000000000001,0.0,0.0854,0.21666666666666667,0.096,0.2222222222222222,0.0,1.1,0.5,0.165,0.0425,769,-2.819009052,4.363313089897989,0.9999999938494888,2
chile garlic shrimp,0.2369230769230769,0.45,0.7033333333333334,0.3795833333333333,0.05485714285714285,0.033,0.016,0.376,0.12698412698412698,0.1838,0.08333333333333333,0.043,0.16666666666666666,0.0,0.35,0.0,0.08,0.0175,256,-5.137379877333333,4.3412807303372745,0.9478889243946758,0
chili burgers,0.2369230769230769,0.3,0.21,0.18208333333333326,0.07914285714285714,0.012333333333333332,0.008,0.366,0.031746031746031744,0.0012,0.03333333333333333,0.013,0.1111111111111111,0.0,0.35,0.0,0.04,0.0175,230,-1.891332756,4.121174386725265,0.9941715441364067,0
chili cumin stuffed chicken breasts,0.12769230769230772,0.2,0.2633333333333333,0.10791666666666666,0.07028571428571427,0.006999999999999999,0.027999999999999997,0.552,0.031746031746031744,0.1894,0.3666666666666665,0.147,0.05555555555555555,0.0,0.6,0.0,0.07,0.0325,199,0.9608739279999998,4.161400250495484,0.9987850445504125,0
chinese style cheeseburgers,0.39384615384615385,0.6,0.2733333333333333,0.12708333333333333,0.07,0.014666666666666668,0.032,0.344,0.031746031746031744,0.0332,0.03333333333333333,0.13,0.1111111111111111,0.0,0.35,0.0,0.0525,0.0325,319,-4.832878416000001,4.241631585020444,0.9868630118406414,0
chipotle marinated grilled chicken,0.28307692307692306,0.15,0.12666666666666668,0.23875,0.058,0.049,0.02,0.23,0.3809523809523809,0.035,0.06666666666666668,0.025,0.05555555555555555,0.0,0.25,0.0,0.0325,0.0125,268,-2.4462408,4.138743772585859,0.8030094770177444,0
chipotle tilapia tacos with mango cilantro salsa,0.4953846153846154,0.2,0.17333333333333334,1.0420833333333333,0.4042857142857143,0.31566666666666665,0.396,0.706,0.2857142857142857,0.6138,1.2333333333333334,0.177,0.2777777777777778,0.0,0.5,0.5,0.35,0.1925,756,-7.410765944000001,4.33304934558005,0.9999457183240852,2
chorizo stuffed poblano peppers,0.5615384615384615,0.7,0.2733333333333333,0.5158333333333334,0.13885714285714285,0.04066666666666666,0.068,0.474,0.031746031746031744,0.0444,0.6,0.073,0.1111111111111111,0.6666666666666666,0.45,0.5,0.075,0.0725,477,-8.015206638666665,4.422481926587723,0.6599327554448408,3
christys awesome hot ham and cheese,0.5153846153846153,0.9,0.29,0.31125,0.06628571428571428,0.08966666666666666,0.18,0.528,0.15873015873015872,0.1466,0.11666666666666667,0.512,0.1111111111111111,0.0,0.4,0.0,0.175,0.1075,516,-8.344362441333335,4.359680186602158,0.8783753356410583,3
chuck and potato bake,0.44,0.6,0.3366666666666667,0.22916666666666666,0.32657142857142857,0.14,0.204,0.622,0.19047619047619047,1.9262,0.4,0.13699999999999998,0.2222222222222222,0.0,0.65,0.5,0.16,0.105,549,-4.977693589333333,4.10145288481128,0.7554689995381696,2
cilantro lime grilled chicken,0.14769230769230768,0.15,0.38,0.8020833333333334,0.11314285714285716,0.014333333333333332,0.032,0.75,0.0,0.069,0.15,0.037000000000000005,0.1111111111111111,0.0,0.95,0.5,0.1025,0.0325,258,-1.8874093866666657,4.427532508959957,0.9298671625554831,0
cinnamon orange turkey scaloppini,0.07230769230769231,0.05,0.41,0.0325,0.14457142857142855,0.014333333333333332,0.012,0.8959999999999999,0.09523809523809523,0.0128,0.3,0.027000000000000003,0.1111111111111111,0.0,1.0,0.5,0.1175,0.0475,248,4.675174769333332,4.53177234008094,0.9972181637966083,0
cinnamon pork loin and potatoes,0.4492307692307692,0.75,0.38666666666666666,0.4716666666666667,0.18942857142857145,0.14333333333333334,0.228,0.584,0.25396825396825395,1.95,0.05,0.093,0.1111111111111111,0.6666666666666666,0.55,0.5,0.115,0.0375,551,-8.101602166666664,4.2729269141544135,0.5071253039964497,3
classic veal marsala,0.2815384615384616,0.35,0.2433333333333333,0.13083333333333333,0.20942857142857144,0.14633333333333332,0.08800000000000001,0.47200000000000003,0.25396825396825395,0.0686,0.06666666666666668,0.043,0.16666666666666666,0.0,0.65,0.0,0.105,0.235,491,-2.809275634666666,4.443020932336489,0.9262193620393733,3
cobb sandwich,0.8630769230769231,0.55,0.68,0.37833333333333335,0.1957142857142857,0.09866666666666668,0.29600000000000004,0.9259999999999999,0.15873015873015872,0.0884,0.08333333333333333,0.093,0.16666666666666666,0.0,1.05,0.5,0.22,0.2525,811,-4.974971025333335,4.103352176244228,0.999794688799702,2
coconut jerk chicken,0.3184615384615385,0.65,0.2933333333333333,0.2625,0.3408571428571429,0.07100000000000001,0.2,0.804,0.31746031746031744,0.63,0.5666666666666667,0.128,0.3333333333333333,0.0,1.4,0.5,0.2825,0.185,419,-3.498128066666665,4.368493680058431,0.8941376633087043,2
cocos meatloaf,0.4092307692307692,0.5,0.5133333333333333,0.47875,0.11771428571428573,0.07833333333333334,0.052000000000000005,0.586,0.15873015873015872,0.0574,0.2333333333333333,0.057,0.2222222222222222,0.0,0.6,0.0,0.075,0.1425,456,-5.629839578666668,4.073223567210052,0.7913902398104884,3
coffee roast,0.7153846153846154,1.0,0.7066666666666667,0.20875,0.336,0.02666666666666667,0.064,1.194,0.06349206349206349,0.0356,0.016666666666666666,0.047,0.4444444444444444,0.0,1.0,0.5,0.1925,0.0825,703,-5.228758761333331,4.151302136117993,0.9999999998778364,2
cola chicken,0.32461538461538464,0.3,0.48,0.43041666666666667,0.2288571428571429,0.067,0.008,0.966,0.5714285714285714,0.1866,0.2,0.039,0.1111111111111111,0.0,1.65,0.5,0.1775,0.0425,465,-1.2476064746666675,4.336731959351368,0.9802008772038461,2
cold roasted moroccan spiced salmon,0.15076923076923074,0.1,0.28,0.10875,0.21571428571428566,0.007333333333333334,0.012,0.604,0.031746031746031744,0.0148,0.016666666666666666,0.025,0.05555555555555555,0.0,0.9,0.5,0.115,0.0875,225,1.9814206759999995,4.123264161255576,0.9988326595319339,0
company chicken marsala,0.31230769230769234,0.55,0.44333333333333336,0.2416666666666667,0.10571428571428572,0.042,0.024,0.71,0.06349206349206349,0.1258,0.03333333333333333,0.031,0.1111111111111111,0.0,1.15,0.5,0.0975,0.0675,402,-3.063299504000001,4.240551135725009,0.5099918977044102,0
consomme pork chops,0.18,0.15,0.13333333333333333,1.3766666666666667,0.09057142857142857,0.10266666666666667,0.032,0.442,0.031746031746031744,0.0008,0.03333333333333333,0.026,0.1111111111111111,0.0,0.4,0.0,0.06,0.16,323,-7.924964504,4.325679280579016,0.7786743175423725,1
corned beef noodle casserole,0.3076923076923077,0.4,0.38,0.6745833333333333,0.12771428571428572,0.19433333333333333,0.10800000000000001,0.7020000000000001,0.2222222222222222,0.0902,0.016666666666666666,0.261,0.2777777777777778,0.6666666666666666,0.6,0.0,0.135,0.3475,561,-5.754262909333334,4.134756850764133,0.7662754624584961,3
corned beef roast,0.4015384615384616,0.45,0.44666666666666666,0.65,0.2431428571428572,0.09466666666666666,0.14400000000000002,0.562,0.06349206349206349,0.0348,0.5166666666666667,0.034,0.2222222222222222,0.0,0.45,0.5,0.13,0.0875,465,-6.234170423999998,4.020316178187119,0.6511177283888483,3
cornell chicken,0.823076923076923,0.45,0.4233333333333333,1.495,0.08199999999999999,0.004333333333333333,0.004,0.65,0.0,0.0478,0.0,0.035,0.1111111111111111,0.0,0.65,0.0,0.0775,0.0275,633,-11.629570530666664,4.525209627722727,0.9999994858021112,2
cornish hens the easy way,0.3615384615384615,0.3,0.5033333333333333,0.23166666666666666,0.09285714285714286,0.012666666666666666,0.044000000000000004,0.52,0.031746031746031744,0.038,0.16666666666666666,0.029,0.05555555555555555,0.0,0.6,0.0,0.06,0.0125,332,-1.9808599400000004,4.502094048917684,0.9000046577795632,0
cottage pie,0.3784615384615385,0.6,0.2533333333333333,0.0725,0.06457142857142857,0.09233333333333334,0.14800000000000002,0.358,0.06349206349206349,0.2266,0.11666666666666667,0.019,0.1111111111111111,0.0,0.3,0.0,0.055,0.065,400,-4.902543341333336,4.501065524596804,0.7446734212885197,3
crabless chicken cakes,0.3738461538461539,0.25,0.17333333333333334,0.32625,0.04942857142857143,0.08700000000000001,0.06,0.40399999999999997,0.09523809523809523,0.0242,0.03333333333333333,0.062,0.16666666666666666,0.0,0.5,0.0,0.0575,0.07,407,-3.1941303293333343,4.110984315037545,0.6280079720657503,3
cranberry apple stuffed pork loin,0.16923076923076924,0.15,0.22,0.12791666666666668,0.11885714285714286,0.05333333333333334,0.064,0.51,0.15873015873015872,0.003,0.016666666666666666,0.027000000000000003,0.1111111111111111,0.6666666666666666,0.5,0.0,0.07,0.0075,267,0.43052802666666656,4.493277015164617,0.4942181375274589,0
crawfish cornbread,0.16615384615384615,0.15,0.27,0.2225,0.06114285714285715,0.06200000000000001,0.06,0.20800000000000002,0.09523809523809523,0.1042,0.3333333333333333,0.093,0.05555555555555555,0.0,0.2,0.0,0.0675,0.14,209,-2.0764405626666664,4.137346190451714,0.813216335463098,0
crazy creamy chickpea curry,0.18307692307692308,0.45,0.0,0.3104166666666667,0.17742857142857146,0.23366666666666666,0.332,0.21600000000000005,0.31746031746031744,0.6138,0.6666666666666666,0.08900000000000001,0.2777777777777778,0.0,0.2,0.5,0.18,0.385,419,-6.169977277333333,4.225616236152828,0.9999831658063736,1
cream corn pork chops,0.11076923076923076,0.1,0.11333333333333333,0.295,0.132,0.147,0.11599999999999999,0.294,0.25396825396825395,0.0362,0.2,0.015,0.05555555555555555,0.0,0.3,0.0,0.1225,0.275,276,-2.002272389333334,4.291301381117668,0.6170334944321699,3
creamed beef,0.7215384615384615,1.15,0.4866666666666667,0.19083333333333333,0.2342857142857143,0.11900000000000001,0.16399999999999998,0.648,0.5079365079365079,0.2466,0.16666666666666666,0.322,0.2222222222222222,0.0,0.65,0.0,0.1625,0.2225,697,-10.512817107999998,4.385523775393022,0.9996684014799985,2
creamed salmon on toast,0.2707692307692308,0.4,0.2433333333333333,0.3666666666666665,0.13942857142857146,0.04633333333333334,0.092,0.5820000000000001,0.15873015873015872,0.1584,0.08333333333333333,0.314,0.1111111111111111,0.0,0.7,0.0,0.1225,0.1025,336,-2.956315792,4.327015750326013,0.7978989314478044,3
creamy asparagus pasta,0.07230769230769231,0.1,0.03333333333333333,0.012916666666666668,0.05285714285714286,0.14666666666666667,0.16399999999999998,0.166,0.031746031746031744,0.126,0.2333333333333333,0.035,0.16666666666666666,0.0,0.15,0.0,0.0875,0.4425,247,-0.597787713333333,4.451478149725308,0.9995898293464432,1
creamy avocado pesto delish,0.3769230769230769,0.25,0.17,0.060416666666666674,0.12,0.16766666666666666,0.272,0.332,0.031746031746031744,0.1058,0.31666666666666665,0.125,0.16666666666666666,0.0,0.4,0.0,0.1425,0.3775,480,-2.394204570666666,4.299144994218077,0.5747394439693396,3
creamy bacon wrapped chicken,0.76,1.2,0.66,0.5975,0.2071428571428572,0.02733333333333333,0.08,0.968,0.06349206349206349,0.3572,0.2333333333333333,0.129,0.16666666666666666,0.0,1.05,0.5,0.1375,0.1525,673,-10.748779369333331,4.20299175230621,0.9999998508652088,2
creamy biscuits and gravy,0.4569230769230769,0.6,0.24,0.33875,0.08314285714285714,0.09366666666666668,0.032,0.258,0.19047619047619047,0.064,0.016666666666666666,0.246,0.1111111111111111,0.0,0.25,0.0,0.06,0.145,431,-7.658487653333332,4.220536359100495,0.9024791608823419,3
creamy bow tie pasta with chicken and broccoli,0.2015384615384616,0.3,0.2833333333333333,0.22208333333333333,0.10685714285714286,0.12633333333333333,0.12,0.6559999999999999,0.19047619047619047,0.254,0.9833333333333332,0.07200000000000001,0.16666666666666666,0.0,0.7,0.0,0.1125,0.245,392,-1.2894688533333338,4.390692634461974,0.9200333627326092,3
creamy chicken marsala,0.25384615384615383,0.15,0.11666666666666667,0.22458333333333333,0.08342857142857144,0.06633333333333333,0.06,0.314,0.25396825396825395,0.0064,0.06666666666666668,0.033,0.1111111111111111,0.0,0.45,0.0,0.065,0.035,355,-1.7316668653333336,4.370910973659837,0.4922290508358599,3
creamy cordon bleu bake,0.3046153846153846,0.4,0.42,0.6154166666666666,0.15314285714285714,0.06200000000000001,0.027999999999999997,0.882,0.031746031746031744,0.0992,0.03333333333333333,0.271,0.16666666666666666,0.0,1.25,0.5,0.1425,0.0625,438,-3.0947523293333328,4.002461299883178,0.5812264708724076,2
creamy mushroom pasta,0.1646153846153846,0.25,0.05666666666666665,0.2425,0.060285714285714276,0.15166666666666667,0.096,0.20199999999999999,0.06349206349206349,0.05,0.016666666666666666,0.08900000000000001,0.1111111111111111,0.0,0.2,0.0,0.09,0.2975,326,-3.559120833333333,4.497571714737456,0.7201542867092084,1
creamy mushroom risotto,0.09692307692307693,0.1,0.02,0.26125,0.014857142857142857,0.2043333333333333,0.096,0.16,0.06349206349206349,0.0194,0.03333333333333333,0.016,0.16666666666666666,0.0,0.0,0.0,0.0075,0.01,337,-2.862198305333333,4.192805974282391,0.9998407782094648,1
creamy pesto pasta salad with chicken asparagus and cherry tomatoes,0.4061538461538461,0.3,0.20333333333333334,0.8783333333333333,0.1357142857142857,0.16799999999999998,0.184,0.586,0.09523809523809523,0.1618,0.21666666666666667,0.116,0.2222222222222222,0.0,0.65,0.0,0.185,0.3675,547,-6.561269684000001,4.38749875354189,0.7709322325487491,3
creamy pork with sour cream sauce,0.8138461538461538,1.0,0.5433333333333333,0.2716666666666667,0.06914285714285713,0.05266666666666667,0.048,0.7140000000000001,0.06349206349206349,0.0836,0.03333333333333333,0.08199999999999999,0.16666666666666666,0.0,0.2,0.0,0.0425,0.08,685,-8.96197650133333,4.169343799074864,0.9986055229833826,2
creamy slow cooker chicken,0.4276923076923077,0.75,0.34,0.2933333333333333,0.08314285714285714,0.025,0.008,0.392,0.031746031746031744,0.1814,0.016666666666666666,0.083,0.1111111111111111,0.0,0.55,0.0,0.065,0.035,357,-7.1473733653333325,4.123762985575029,0.9257605208850417,0
creamy slow cooker marsala pork,0.18923076923076929,0.15,0.12,0.30875,0.108,0.08399999999999999,0.048,0.37,0.12698412698412698,0.0054,0.03333333333333333,0.031,0.1111111111111111,0.0,0.4,0.0,0.0575,0.12,309,-1.7567961520000002,4.546702666476296,0.5627162090288168,3
creamy zucchini and spinach rigatoni,0.2384615384615385,0.45,0.15,0.2816666666666667,0.11942857142857145,0.11566666666666668,0.128,0.496,0.031746031746031744,0.5472,0.26666666666666666,0.046,0.16666666666666666,0.0,0.25,0.0,0.1175,0.3425,372,-3.6558404026666658,4.379952038993775,0.9322977621063532,3
